,Unnamed: 0,#,Price,Bed,Bath,Sqft,Property Type,Subdivision,Quiet,Elementary schools,Parks,Car friendly,Grocery stores,Pedestrian friendly,Coffee Shops,Transit friendly,Daycares,Restaurants,Cycling friendly,Vibrancy,Shopping,High schools,Nightlife
1923,2117,2117,858000.0,2,2,833.0,Condo,Downtown VW,5,10,9,2,10,10,9,10,10,9,9,9,10,9,9
1924,2118,2118,2288000.0,5,4,1826.0,Single Family,Marpole,10,8,8,6,9,7,6,8,10,6,6,3,6,8,1
1925,2119,2119,5500000.0,5,3,3190.0,Single Family,South Granville,5,9,8,8,6,7,6,7,9,6,6,3,6,8,2
1926,2120,2120,749000.0,1,1,520.0,Condo,Marpole,3,9,8,7,9,7,6,8,10,6,5,4,7,7,1
1927,2121,2121,3680000.0,5,3,3441.0,Single Family,Ambleside,9,8,8,10,5,5,3,3,6,4,0,2,5,9,2
1928,2122,2122,1400000.0,2,2,892.0,Condo,Downtown VW,4,10,10,4,10,10,9,10,10,9,9,9,10,8,8
1929,2123,2123,1799999.0,4,4,1660.0,Single Family,Grandview Woodland,6,10,7,4,10,10,8,9,9,8,9,6,8,7,4
1930,2124,2124,4880000.0,5,6,4020.0,Single Family,Oakridge VW,9,8,9,5,8,7,6,8,9,6,6,3,6,4,2
1931,2125,2125,4900000.0,3,2,2462.0,Single Family,South Granville,5,8,8,6,2,6,6,7,9,6,6,3,6,8,1
1932,2126,2126,895000.0,2,2,796.0,Condo,Brentwood Park,7,5,10,8,8,6,6,8,9,6,2,3,7,5,3
1933,2127,2127,1380000.0,2,2,884.0,Condo,Downtown VW,2,8,8,3,10,10,10,10,8,10,7,9,10,10,9
1934,2128,2128,5688000.0,6,6,5864.0,Single Family,Queens,3,6,7,10,3,3,2,3,6,4,0,2,5,4,2
1935,2129,2129,828000.0,2,2,894.0,Condo,Victoria VE,4,8,8,4,9,10,6,9,8,7,7,4,6,8,2
1936,2130,2130,1168000.0,3,2,1175.0,Condo/Townhome,Central Park BS,4,10,9,5,9,8,6,8,9,7,4,4,8,5,3
1937,2132,2132,5200000.0,3,3,2337.0,Condo,West End VW,7,8,10,3,10,10,8,9,9,9,8,7,9,9,6
1938,2133,2133,1985900.0,3,3,1288.0,Condo,Downtown VW,5,9,9,3,10,10,10,10,9,9,8,9,10,8,9
1939,2134,2134,1888888.0,5,3,2608.0,Single Family,Grandview Woodland,3,10,8,8,8,9,6,9,9,7,8,4,7,8,3
1940,2135,2135,1188000.0,2,2,1009.0,Condo,Downtown VW,2,9,7,2,10,10,10,10,9,10,7,9,10,10,8
1941,2136,2136,2700000.0,4,2,2264.0,Single Family,South Vancouver,6,9,8,5,7,7,6,7,9,6,5,4,5,3,3
1942,2138,2138,1888000.0,2,2,1291.0,Condo,Yaletown,4,9,10,2,9,10,9,9,9,9,7,8,10,6,7
1943,2139,2139,778000.0,1,1,756.0,Condo,Yaletown,5,10,8,2,10,10,9,10,10,9,8,9,10,7,9
1944,2140,2140,1798000.0,5,3,2430.0,Single Family,Renfrew VE,2,10,9,8,8,6,5,7,6,6,5,3,6,5,2
1945,2141,2141,968888.0,1,1,531.0,Condo,Brentwood Park,0,6,8,10,9,7,7,10,9,7,5,3,8,5,4
1946,2142,2142,968888.0,1,1,531.0,Condo,Brentwood Park,0,6,8,10,9,7,7,10,9,7,5,3,8,5,4
1947,2143,2143,2290000.0,4,4,2454.0,Single Family,Capitol Hill BN,10,10,8,6,8,6,5,5,9,5,4,3,4,5,1
1948,2144,2144,888000.0,1,1,560.0,Condo,Downtown VW,1,9,9,3,10,10,9,10,10,9,8,9,10,7,8
1949,2145,2145,780000.0,1,1,616.0,Condo,Yaletown,1,9,8,3,10,10,10,10,9,9,8,9,10,8,10
1950,2146,2146,878000.0,2,2,885.0,Condo,Brentwood Park,7,6,10,9,7,5,6,7,8,5,4,2,5,2,2
1951,2147,2147,2680000.0,4,5,2345.0,Single Family,Main,9,9,8,4,9,9,6,7,10,7,7,4,6,9,2
1952,2148,2148,788000.0,2,1,627.0,Condo,Mount Pleasant VE,3,10,10,5,10,10,8,9,10,9,9,7,9,8,5
1953,2149,2149,2188000.0,4,4,2013.0,Single Family,South Vancouver,5,9,7,6,5,6,5,8,9,6,6,3,5,5,3
1954,2150,2150,2188000.0,4,4,2013.0,Single Family,South Vancouver,5,9,7,6,5,6,5,8,9,6,6,3,5,5,3
1955,2152,2152,2073900.0,3,2,1656.0,Single Family,Edgemont,10,8,8,9,8,5,5,3,9,5,3,2,5,3,1
1956,2153,2153,5088000.0,5,5,3465.0,Single Family,University VW,7,6,10,7,8,5,5,5,9,5,6,2,3,6,2
1957,2154,2154,1366000.0,2,2,874.0,Condo,South Cambie,5,9,10,6,7,6,4,7,9,6,6,3,6,8,1
1958,2155,2155,450000.0,1,1,575.0,Condo,Killarney VE,8,9,8,5,8,8,3,7,8,6,6,3,5,9,1
1959,2156,2156,798000.0,1,1,631.0,Condo,Kitsilano,2,8,8,2,9,10,8,8,9,9,8,7,10,9,6
1960,2157,2157,5498000.0,4,5,4223.0,Single Family,Queens,10,8,8,9,5,4,3,3,8,4,1,2,5,6,2
1961,2158,2158,1128800.0,1,1,584.0,Condo,Cambie,5,8,9,8,6,7,6,8,9,7,5,4,7,8,2
1962,2160,2160,1679800.0,2,2,877.0,Condo,Cambie,5,8,9,8,6,7,6,8,9,7,5,4,7,8,2
1963,2161,2161,1688000.0,2,2,1095.0,Condo,West End VW,0,9,8,2,10,10,10,10,9,9,7,8,10,8,9
1964,2162,2162,3798000.0,2,2,1523.0,Condo,West End VW,7,8,9,2,10,10,9,9,8,9,7,7,10,9,7
1965,2163,2163,1588800.0,3,2,926.0,Condo,Cambie,5,8,9,8,6,7,6,8,9,7,5,4,7,8,2
1966,2164,2164,549988.0,0,1,525.0,Condo,Yaletown,6,9,10,2,10,10,10,10,10,9,8,9,10,8,10
1967,2165,2165,928000.0,1,1,453.0,Condo,Coal Harbour,7,7,9,3,9,10,9,9,8,9,7,7,10,9,7
1968,2166,2166,569000.0,1,1,625.0,Condo,Central Lonsdale,8,9,10,5,10,10,6,7,10,7,6,5,5,9,4
1969,2168,2168,799000.0,1,1,641.0,Condo,Marpole,3,9,8,7,9,7,6,8,10,6,5,4,7,7,1
1970,2169,2169,649000.0,1,1,461.0,Condo,Metrotown,8,8,8,5,9,7,6,8,7,6,5,4,8,7,3
1971,2170,2170,2288800.0,3,1,1956.0,Single Family,Fraserview VE,10,9,8,5,7,7,4,6,9,6,6,3,5,7,1
1972,2171,2171,5288000.0,3,3,1745.0,Condo,Coal Harbour,9,8,8,3,10,10,9,9,9,9,5,7,10,7,7
1973,2172,2172,3598000.0,5,3,2822.0,Single Family,Dunbar,9,9,9,5,4,7,6,5,9,6,6,3,5,5,2
1974,2173,2173,724999.0,2,2,846.0,Condo,Highgate,4,7,8,5,9,8,6,7,8,7,4,4,7,5,3
1975,2174,2174,679900.0,1,1,515.0,Condo,Yaletown,3,9,8,3,10,10,10,10,10,9,8,9,10,9,8
1976,2175,2175,1299000.0,3,3,1143.0,Single Family,Victoria VE,8,8,9,4,9,9,5,9,9,7,6,4,6,8,2
1977,2176,2176,1279000.0,3,2,1305.0,Condo/Townhome,Burnaby Hospital,3,8,9,7,8,7,6,7,8,6,3,3,7,10,2
1978,2177,2177,3880000.0,3,4,2525.0,Condo,Cypress Park Estates,9,9,8,10,0,2,1,0,0,3,0,1,1,9,0
1979,2178,2178,868000.0,2,2,1155.0,Condo,Marpole,10,10,9,7,7,6,4,6,10,6,6,3,6,5,1
1980,2179,2179,1599000.0,3,2,2181.0,Single Family,Deer Lake Place,8,9,8,10,2,4,4,5,6,5,4,2,6,10,2
1981,2180,2180,798000.0,2,2,873.0,Condo,Collingwood VE,9,9,9,5,9,8,6,9,9,6,5,4,7,3,1
1982,2181,2181,918900.0,2,2,845.0,Condo,Brentwood Park,8,7,8,8,7,6,5,7,10,6,4,3,6,3,3
1983,2182,2182,798000.0,2,2,720.0,Condo,Brentwood Park,8,8,8,8,8,7,6,8,9,6,4,3,6,5,3
1984,2183,2183,709800.0,1,1,555.0,Condo,Mount Pleasant VE,3,10,10,5,10,10,8,9,10,9,9,7,9,8,5
1985,2184,2184,599900.0,1,1,606.0,Condo,Lower Lonsdale,4,9,10,5,9,8,6,7,9,7,7,4,5,8,4
1986,2185,2185,4580000.0,7,7,5065.0,Single Family,South Granville,4,9,8,6,3,6,6,8,10,6,6,3,6,8,2
1987,2186,2186,3169900.0,3,4,1886.0,Condo,Lynnmour,0,8,9,10,7,4,5,7,10,5,1,2,3,3,4
1988,2187,2187,1989900.0,3,3,1374.0,Condo,Lynnmour,0,8,9,10,7,4,5,7,10,5,1,2,3,3,4
1989,2188,2188,3498000.0,3,3,3035.0,Single Family,Upper Caulfeild,10,4,8,10,7,3,5,2,1,4,1,1,3,9,1
1990,2189,2189,1275000.0,1,1,775.0,Condo,False Creek,8,7,8,4,10,10,8,9,7,9,8,7,9,7,6
1991,2193,2193,1875000.0,2,2,930.0,Condo,Cambie,4,9,9,6,8,10,7,10,9,8,8,5,9,5,4
1992,2194,2194,2950000.0,2,2,1462.0,Condo,Coal Harbour,9,8,8,3,10,10,9,9,10,9,5,7,10,8,7
1993,2196,2196,1120000.0,2,2,942.0,Condo,Coal Harbour,6,8,9,4,10,10,9,10,9,9,7,7,10,8,7
1994,2197,2197,2499900.0,10,6,2936.0,Single Family,Knight,8,9,8,4,9,8,4,8,8,6,7,4,5,9,3
1995,2198,2198,1175000.0,1,1,660.0,Condo,Cambie,4,9,9,6,8,10,7,10,9,8,8,5,9,5,4
1996,2199,2199,748000.0,2,2,1078.0,Condo,Pemberton NV,10,3,9,8,6,6,4,4,7,5,3,3,6,0,1
1997,2200,2200,1138000.0,2,2,876.0,Condo,Brentwood Park,7,6,10,9,7,5,6,7,8,5,4,2,5,2,2
1998,2201,2201,959900.0,2,2,812.0,Condo,Brentwood Park,8,7,8,8,7,6,5,7,10,6,4,3,6,3,3
1999,2202,2202,1750000.0,7,4,2311.0,Single Family,Central BN,1,8,10,9,9,6,5,7,8,6,2,3,7,8,2
2000,2203,2203,1549000.0,3,2,1240.0,Condo,Cambie,4,9,8,4,9,10,7,10,9,8,7,5,8,5,4
2001,2204,2204,2999000.0,6,3,2836.0,Single Family,Cambie,8,10,7,3,9,10,8,8,9,9,9,7,9,8,5
2002,2205,2205,469999.0,1,1,604.0,Condo/Townhome,Marpole,8,10,9,6,9,7,6,6,10,6,5,4,7,3,1
2003,2206,2206,4390000.0,7,5,3876.0,Single Family,Dunbar,9,10,10,5,4,8,6,6,10,6,7,3,5,5,2
2004,2207,2207,1190000.0,3,2,1433.0,Condo,Downtown VE,3,8,10,5,10,10,9,10,8,9,9,7,10,9,6
2005,2208,2208,2099000.0,5,3,2200.0,Single Family,Knight,4,10,8,4,9,10,6,8,9,8,8,5,7,8,3
2006,2209,2209,868000.0,2,2,797.0,Condo,Brentwood Park,8,7,8,8,7,6,5,7,10,6,4,3,6,3,3
2007,2211,2211,3250000.0,2,2,1504.0,Condo,West End VW,7,8,9,2,10,10,9,9,8,9,7,7,10,9,7
2008,2212,2212,589000.0,2,2,965.0,Condo,Pemberton NV,10,3,9,8,6,6,4,4,7,5,3,3,6,0,1
2009,2213,2213,3480000.0,6,3,3406.0,Single Family,Quilchena,8,9,8,5,8,7,6,7,9,6,5,4,6,9,2
2010,2214,2214,1328000.0,2,2,899.0,Condo,Oakridge VW,4,9,8,5,5,8,6,9,10,7,7,4,7,8,2
2011,2216,2216,3148888.0,2,2,1452.0,Condo,West End VW,7,8,9,2,10,10,9,9,8,9,7,7,10,9,7
2012,2218,2218,6280000.0,6,8,5803.0,Single Family,Shaughnessy,4,10,8,5,8,8,6,8,8,8,6,4,8,10,4
2013,2219,2219,939800.0,2,2,985.0,Condo,Cambie,8,10,7,4,8,10,8,8,10,9,8,6,9,5,5
2014,2220,2220,1049000.0,1,1,489.0,Condo,West End VW,7,8,9,2,10,10,9,9,8,9,7,7,10,9,7
2015,2222,2222,1280000.0,2,2,835.0,Condo,Marpole,3,9,8,7,9,7,6,8,10,6,5,4,7,7,1
2016,2223,2223,1249000.0,3,1,1850.0,Single Family,Grandview Woodland,9,9,8,5,9,10,7,8,7,8,7,5,8,9,4
2017,2224,2224,1468800.0,2,2,1204.0,Condo,Fairview VW,0,7,8,2,9,10,9,9,9,9,7,8,10,9,6
2018,2225,2225,4288000.0,4,4,3725.0,Single Family,Whitby Estates,10,6,7,10,0,1,0,1,0,2,1,1,1,6,0
2019,2226,2226,3988000.0,4,4,2413.0,Single Family,Sentinel Hill,9,8,8,9,7,5,4,4,8,5,3,2,7,2,3
2020,2227,2227,865000.0,2,2,834.0,Condo,University VW,9,9,10,5,9,6,6,8,10,6,5,3,2,9,4
2021,2228,2228,569900.0,1,1,439.0,Condo,Collingwood VE,3,9,8,6,9,8,5,10,7,7,6,4,7,6,1
2022,2229,2229,3300000.0,4,2,2941.0,Single Family,Sentinel Hill,0,9,9,10,5,3,3,3,9,5,1,2,6,2,1
2023,2231,2231,3980000.0,2,2,1456.0,Condo,Coal Harbour,8,7,9,3,10,10,9,10,9,9,6,7,10,8,7
2024,2233,2233,2499000.0,3,3,1885.0,Condo,Fairview VW,1,8,8,3,9,10,9,9,10,9,8,7,10,8,5
2025,2234,2234,2499000.0,5,2,1880.0,Single Family,Knight,4,10,7,4,8,8,5,8,8,7,6,4,6,3,2
2026,2236,2236,1299000.0,2,2,1033.0,Condo/Townhome,Downtown VW,6,9,7,2,10,10,10,10,8,9,8,9,10,9,8
2027,2237,2237,928000.0,2,2,1191.0,Condo,Brentwood Park,9,8,9,8,9,7,6,7,10,6,4,3,6,3,4
2028,2238,2238,4688000.0,6,4,3313.0,Single Family,Dunbar,9,10,9,5,4,9,6,6,9,6,7,3,5,6,2
2029,2241,2241,3298000.0,4,6,4832.0,Single Family,Cypress Park Estates,10,9,8,10,0,2,1,0,0,3,1,1,2,9,1
2030,2242,2242,2499000.0,4,3,2085.0,Single Family,Knight,4,10,7,4,8,8,5,8,8,7,6,4,6,3,2
2031,2243,2243,669000.0,1,1,515.0,Condo,Yaletown,3,10,9,2,10,10,9,10,10,9,8,8,10,8,8
2032,2244,2244,660000.0,1,1,618.0,Condo,Downtown VW,0,9,8,4,10,10,10,10,8,10,6,9,10,9,8
2033,2245,2245,3398000.0,5,7,5415.0,Single Family,Cypress Park Estates,7,10,8,10,0,2,1,0,0,3,0,1,2,10,0
2034,2247,2247,3225000.0,3,3,3373.0,Single Family,Upper Delbrook,10,3,7,9,5,4,3,3,5,4,2,2,3,3,1
2035,2249,2249,3160000.0,10,8,4144.0,Single Family,Willingdon Heights,9,9,8,7,8,6,5,6,8,6,6,3,5,8,3
2036,2250,2250,599000.0,1,1,502.0,Condo,Downtown VW,2,10,8,4,10,10,10,10,8,9,8,9,10,9,8
2037,2251,2251,649900.0,2,1,792.0,Condo,Forest Glen BS,2,10,8,5,10,9,6,8,10,7,5,5,10,8,4
